"","borough","neighborhood","building_class_category","tax_class_at_present","block","lot","building_class_at_present","address","apartment_number","zip_code","residential_units","commercial_units","total_units","land_square_feet","gross_square_feet","year_built","tax_class_at_time_of_sale","building_class_at_time_of_sale","sale_price","sale_date","bbl","buildingIdentificationNumber","cooperativeIdNumber","gi5DigitStreetCode1","giHighHouseNumber1","giLowHouseNumber1","giStreetName1","lat","lng"
"305",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3082,56,"B2","2139 Belmont Avenue",NA,10457,2,0,2,"1491",1908,1901,"1","B2",395000,2012-05-22,2030820056,"2012396","0000","12520","2139","2139","BELMONT AVENUE",40.849857961498,-73.8892710165475
"306",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3097,50,"B2","2145 Prospect Avenue",NA,10457,2,0,2,"2464",1806,1910,"1","B2",4e+05,2012-11-16,2030970050,"2012750","0000","59520","2145","2145","PROSPECT AVENUE",40.8485811154814,-73.8858827310561
"307",2,"EAST TREMONT","02  TWO FAMILY HOMES","1",3097,50,"B2","2145 Prospect Avenue",NA,10457,2,0,2,"2464",1806,1910,"1","B2",194181,2012-06-21,2030970050,"2012750","0000","59520","2145","2145","PROSPECT AVENUE",40.8485811154814,-73.8858827310561
"308",2,"EAST TREMONT","03  THREE FAMILY HOMES","1",3068,139,"C0","591 East 178 Street",NA,10457,3,0,3,"1343",3400,2010,"1","C0",486720,2012-04-02,2030680139,"2116516","0000","09520","1989","1987","ARTHUR AVENUE",40.8471388236653,-73.8930996120462
"309",2,"EAST TREMONT","03  THREE FAMILY HOMES","1",3068,140,"C0","589 East 178th Street",NA,10457,3,0,3,"1343",3400,2010,"1","C0",486720,2012-08-01,2030680140,"2116515","0000","27000","589","589","EAST  178 STREET",40.8471690957593,-73.8931863098045
"310",2,"EAST TREMONT","03  THREE FAMILY HOMES","1",3081,7,"C0","2112 Hughes Avenue",NA,10457,3,0,3,"2035",2904,1925,"1","C0",218000,2012-08-29,2030810007,"2012355","0000","41320","2112","2112","HUGHES AVENUE",40.8493453455636,-73.8899441765747
"311",2,"EAST TREMONT","03  THREE FAMILY HOMES","1",3082,41,"C0","2165 Belmont Avenue",NA,10457,3,0,3,"2030",3026,1901,"1","C0",195900,2012-09-19,2030820041,"2012385","0000","12520","2165","2165","BELMONT AVENUE",40.8504861089238,-73.8888651340879
"312",2,"EAST TREMONT","03  THREE FAMILY HOMES","1",3092,139,"C0","1975 Clinton Avenue",NA,10457,3,0,3,"2000",2400,1994,"1","C0",390000,2012-08-22,2030920139,"2099886",NA,"20220","1975","1975","CLINTON AVENUE",40.8456096872607,-73.8898274692122
"313",2,"EAST TREMONT","03  THREE FAMILY HOMES","1",3093,142,"C0","1985 Prospect Avenue",NA,10457,3,0,3,"1967",2280,1994,"1","C0",280000,2012-12-18,2030930142,"2100728",NA,"59520","1985","1985","PROSPECT AVENUE",40.8451282989213,-73.8887186693407
"314",2,"EAST TREMONT","03  THREE FAMILY HOMES","1",3093,142,"C0","1985 Prospect Avenue",NA,10457,3,0,3,"1967",2280,1994,"1","C0",593900,2012-12-18,2030930142,"2100728",NA,"59520","1985","1985","PROSPECT AVENUE",40.8451282989213,-73.8887186693407
"315",2,"EAST TREMONT","03  THREE FAMILY HOMES","1",3095,19,"C0","2070 Crotona Avenue",NA,10457,3,0,3,"2400",2656,1920,"1","C0",144935,2012-06-21,2030950019,"2012668","0000","22320","2070","2070","CROTONA AVENUE",40.8475054804493,-73.8889930052912
"316",2,"EAST TREMONT","03  THREE FAMILY HOMES","1",3095,22,"C0","2078 Crotona Avenue",NA,10457,3,0,3,"3125",3785,1910,"1","C0",365000,2012-07-31,2030950022,"2012670","0000","22320","2078","2078","CROTONA AVENUE",40.8476370556284,-73.8888156772115
"317",2,"EAST TREMONT","07  RENTALS - WALKUP APARTMENTS","2",3061,42,"C1","2018 Monterey Avenue",NA,10457,71,0,71,"17500",55272,1928,"2","C1",2621558,2012-08-22,2030610042,"2011843","0000","51720","2022","2000","MONTEREY AVENUE",40.8480647287298,-73.8941174080433
"318",2,"EAST TREMONT","07  RENTALS - WALKUP APARTMENTS","2",3062,15,"C7","2105 Monterey Avenue",NA,10457,24,1,25,"4852",21600,1915,"2","C7",1800000,2012-11-29,2030620015,"2011853","0000","27060","557","553","EAST  180 STREET",40.8505368157581,-73.8931483702254
"319",2,"EAST TREMONT","14  RENTALS - 4-10 UNIT","2A",2950,61,"S9","726 East Tremont Avenue",NA,10457,4,2,6,"2500",4473,1931,"2","S9",8e+05,2012-08-14,2029500061,"2009978","0000","20220","1953","1953","CLINTON AVENUE",40.8447648554918,-73.890392699713
"320",2,"EAST TREMONT","29  COMMERCIAL GARAGES","2A",3110,41,"C2","Prospect Avenue",NA,10457,6,0,6,"3304",5023,2012,"4","G7",1e+05,2012-02-06,2031100041,"2118274",NA,"59520","2138","2138","PROSPECT AVENUE",40.8481167231254,-73.8853413549297
"321",2,"FORDHAM","02  TWO FAMILY HOMES","1",3149,48,"B3","2057 Valentine Avenue",NA,10457,2,0,2,"2498",1722,1901,"1","B3",150000,2012-05-11,2031490048,"2013514","0000","70720","2057","2057","VALENTINE AVENUE",40.8520255115504,-73.9004765849769
"322",2,"FORDHAM","03  THREE FAMILY HOMES","1",3157,57,"C0","2183 Ryer Avenue",NA,10457,3,0,3,"1660",3120,1901,"1","C0",330000,2012-08-24,2031570057,"2013714","0000","62720","2183","2183","RYER AVENUE",40.8550197770324,-73.9002371386348
"323",2,"FORDHAM","07  RENTALS - WALKUP APARTMENTS","2B",3143,132,"C7","363 East 180 Street",NA,10457,9,1,10,"2240",9016,1910,"2","C7",989040,2012-07-10,2031430132,"2013318","0000","27060","363","363","EAST  180 STREET",40.8521199265109,-73.8985823396642
"324",2,"FORDHAM","07  RENTALS - WALKUP APARTMENTS","2",3149,84,"C1","2108 Ryer Avenue",NA,10457,32,0,32,"7396",26490,1927,"2","C1",2250000,2012-08-14,2031490084,"2013534","0000","62720","2108","2108","RYER AVENUE",40.8536529256769,-73.9002500331484
"325",2,"FORDHAM","07  RENTALS - WALKUP APARTMENTS","2",3156,77,"C1","2031 Ryer Avenue",NA,10457,22,0,22,"4750",17600,1923,"2","C1",1500000,2012-11-29,2031560077,"2013671","0000","62720","2031","2031","RYER AVENUE",40.8514281124495,-73.9015799515765
"326",2,"FORDHAM","08  RENTALS - ELEVATOR APARTMENTS","2",3149,118,"D1","253 East 181st Street",NA,10457,37,0,37,"6319",32175,1939,"2","D1",60412,2012-12-27,2031490118,"2013542","0000","27090","253","253","EAST  181 STREET",40.8543854663895,-73.8999091409378
"327",2,"FORDHAM","08  RENTALS - ELEVATOR APARTMENTS","2",3149,118,"D1","253 East 181st Street",NA,10457,37,0,37,"6319",32175,1939,"2","D1",60412,2012-12-27,2031490118,"2013542","0000","27090","253","253","EAST  181 STREET",40.8543854663895,-73.8999091409378
"328",2,"FORDHAM","08  RENTALS - ELEVATOR APARTMENTS","2",3149,118,"D1","253 East 181st Street",NA,10457,37,0,37,"6319",32175,1939,"2","D1",60412,2012-12-27,2031490118,"2013542","0000","27090","253","253","EAST  181 STREET",40.8543854663895,-73.8999091409378
"329",2,"FORDHAM","08  RENTALS - ELEVATOR APARTMENTS","2",3149,118,"D1","253 East 181st Street",NA,10457,37,0,37,"6319",32175,1939,"2","D1",60424,2012-12-27,2031490118,"2013542","0000","27090","253","253","EAST  181 STREET",40.8543854663895,-73.8999091409378
"330",2,"FORDHAM","08  RENTALS - ELEVATOR APARTMENTS","2",3149,118,"D1","253 East 181st Street",NA,10457,37,0,37,"6319",32175,1939,"2","D1",241662,2012-12-27,2031490118,"2013542","0000","27090","253","253","EAST  181 STREET",40.8543854663895,-73.8999091409378
"331",2,"FORDHAM","08  RENTALS - ELEVATOR APARTMENTS","2",3149,118,"D1","253 East 181st Street",NA,10457,37,0,37,"6319",32175,1939,"2","D1",725000,2012-12-27,2031490118,"2013542","0000","27090","253","253","EAST  181 STREET",40.8543854663895,-73.8999091409378
"332",2,"FORDHAM","08  RENTALS - ELEVATOR APARTMENTS","2",3149,118,"D1","253 East 181st Street",NA,10457,37,0,37,"6319",32175,1939,"2","D1",1691674,2012-12-27,2031490118,"2013542","0000","27090","253","253","EAST  181 STREET",40.8543854663895,-73.8999091409378
"333",2,"FORDHAM","08  RENTALS - ELEVATOR APARTMENTS","2",3156,27,"D1","2055 Anthony Ave",NA,10457,78,0,78,"17500",74580,1920,"2","D1",7150000,2012-11-14,2031560027,"2013640","0000","08920","2055","2055","ANTHONY AVENUE",40.8524856265952,-73.9025254439734
"334",2,"FORDHAM","22  STORE BUILDINGS","4",3144,22,"K1","300 East 181 Street",NA,10457,0,2,2,"2250",2250,1910,"4","K1",125000,2012-08-29,2031440022,"2013358","0000","27090","310","300","EAST  181 STREET",40.8538879544794,-73.8990821007712
"335",2,"MOUNT HOPE/MOUNT EDEN","01  ONE FAMILY HOMES","1",2790,53,"A1","1693 Clay Avenue",NA,10457,1,0,1,"3610",1998,1901,"1","A1",168324,2012-06-28,2027900053,"2007328","0000","20020","1693","1693","CLAY AVENUE",40.8440286651281,-73.9051943188505
"336",2,"MOUNT HOPE/MOUNT EDEN","01  ONE FAMILY HOMES","1",2791,36,"A1","1690 Monroe Avenue",NA,10457,1,0,1,"2375",1617,1910,"1","A1",250000,2012-12-28,2027910036,"2007344","0000","51620","1690","1690","MONROE AVENUE",40.8441422161555,-73.9064410796824
"337",2,"MOUNT HOPE/MOUNT EDEN","01  ONE FAMILY HOMES","1",2802,33,"A1","258 Mount Hope Place",NA,10457,1,0,1,"2375",1825,1905,"1","A1",211000,2012-08-17,2028020033,"2007564","0000","52720","258","258","MT HOPE PLACE",40.8478017524623,-73.9041226733353
"338",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2792,33,"B1","1692 Weeks Avenue",NA,10457,2,0,2,"2850",3066,1910,"1","B1",225000,2012-10-18,2027920033,"2007365","0000","73820","1692","1692","WEEKS AVENUE",40.8443021267884,-73.9073299669759
"339",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2794,40,"B1","1690 Morris Avenue",NA,10457,2,0,2,"2075",4095,1920,"1","B1",440000,2012-04-27,2027940040,"2007396","0000","52120","1690","1690","MORRIS AVENUE",40.8442102444767,-73.9091372310627
"340",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2814,75,"S2","286 East Burnside Avenue",NA,10457,2,1,3,"3400",2970,1899,"1","S2",160000,2012-10-26,2028140075,"2007781","0000","29120","286","286","EAST BURNSIDE AVENUE",40.8507284567367,-73.9018665423323
"341",2,"MOUNT HOPE/MOUNT EDEN","02  TWO FAMILY HOMES","1",2892,16,"B3","1824 Anthony Avenue",NA,10457,2,0,2,"5247",1469,1910,"1","B3",130000,2012-07-26,2028920016,"2009372","0000","08920","1824","1824","ANTHONY AVENUE",40.8468843274718,-73.9032926795974
"342",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2790,51,"C0","1697 Clay Ave",NA,10457,3,0,3,"1758",2504,1901,"1","C0",430000,2012-12-31,2027900051,"2007326","0000","20020","1697","1697","CLAY AVENUE",40.844157657366,-73.9051832922055
"343",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2790,51,"C0","1697 Clay Avenue",NA,10457,3,0,3,"1758",2504,1901,"1","C0",283920,2012-02-14,2027900051,"2007326","0000","20020","1697","1697","CLAY AVENUE",40.844157657366,-73.9051832922055
"344",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2791,22,"C0","1653 Topping Avenue",NA,10457,3,0,3,"1900",2940,1899,"1","C0",480000,2012-05-24,2027910022,"2007339","0000","69220","1653","1653","TOPPING AVENUE",40.8431292113778,-73.906185895224
"345",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2799,13,"C0","1754 Topping Avenue",NA,10457,3,0,3,"2240",4494,1899,"1","C0",462500,2012-05-04,2027990013,"2007488","0000","69220","1754","1754","TOPPING AVENUE",40.8455576468057,-73.9054126148129
"346",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2799,15,"C0","1758 Topping Avenue",NA,10457,3,0,3,"2240",4560,1899,"1","C0",303000,2012-12-03,2027990015,"2007490","0000","69220","1758","1758","TOPPING AVENUE",40.8456866390304,-73.9054015883378
"347",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2802,11,"C0","206 Mount Hope Place",NA,10457,3,0,3,"1350",1998,1919,"1","C0",157000,2012-10-04,2028020011,"2007553","0000","52720","206","206","MT HOPE PLACE",40.8481571773298,-73.9057703670062
"348",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2804,44,"C0","249 Mt Hope Place",NA,10457,3,0,3,"1858",3246,1899,"1","C0",460000,2012-08-16,2028040044,"2007607","0000","52720","249","249","MT HOPE PLACE",40.8482492291938,-73.9042304631079
"349",2,"MOUNT HOPE/MOUNT EDEN","03  THREE FAMILY HOMES","1",2804,44,"C0","249 Mt Hope Place",NA,10457,3,0,3,"1858",3246,1899,"1","C0",236000,2012-02-15,2028040044,"2007607","0000","52720","249","249","MT HOPE PLACE",40.8482492291938,-73.9042304631079
"350",2,"MOUNT HOPE/MOUNT EDEN","05  TAX CLASS 1 VACANT LAND","2",2797,39,"D3","1771 Monroe Avenue",NA,10457,28,0,28,"4750",26167,2012,"1","V0",2050000,2012-03-13,2027970039,"2000000","0000","51620","1759","1759","MONROE AVENUE",40.8459265961409,-73.906836150208
"351",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2799,25,"C1","1786 Topping Avenue",NA,10457,43,0,43,"9025",38000,1920,"2","C1",3050877,2012-11-21,2027990025,"2007500","0000","26910","264","260","EAST  175 STREET",40.8464633370004,-73.905335424683
"352",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2B",2814,54,"C5","1974 Anthony Avenue",NA,10457,10,0,10,"2708",2982,1930,"2","C5",235000,2012-11-12,2028140054,"2007773","0000","08920","1974","1974","ANTHONY AVENUE",40.8506164908572,-73.9025354123211
"353",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2B",2814,54,"C5","1974 Anthony Avenue",NA,10457,10,0,10,"2708",2982,1930,"2","C5",177000,2012-06-01,2028140054,"2007773","0000","08920","1974","1974","ANTHONY AVENUE",40.8506164908572,-73.9025354123211
"354",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2821,10,"C1","1520 Grand Concourse",NA,10457,15,0,15,"3431",10475,1923,"2","C1",1100000,2012-12-27,2028210010,"2007850","0000","36420","1520","1520","GRAND CONCOURSE",40.8415445653288,-73.911945434727
"355",2,"MOUNT HOPE/MOUNT EDEN","07  RENTALS - WALKUP APARTMENTS","2",2826,97,"C7","1820 Grand Concourse",NA,10457,29,1,30,"8228",26165,1920,"2","C7",1486132,2012-09-21,2028260097,"2007900","0000","36420","1824","1820","GRAND CONCOURSE",40.8472940114256,-73.9075209786164
"356",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2798,24,"D1","240 East 175th Street",NA,10457,119,0,119,"27550",120324,1928,"2","D1",8e+06,2012-08-15,2027980024,"2007470","0000","26910","240","230","EAST  175 STREET",40.8464337391618,-73.9060619598165
"357",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2803,30,"D1","333 East 176 Street",NA,10457,57,0,57,"11500",57000,1937,"2","D1",5100000,2012-06-18,2028030030,"2007588","0000","26940","335","333","EAST  176 STREET",40.8479457972865,-73.902423662291
"358",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2819,12,"D1","1530 Sheridan Avenue",NA,10457,84,0,84,"22897",96000,1927,"2","D1",8e+06,2012-10-23,2028190012,"2007809","0000","64620","1530","1530","SHERIDAN AVENUE",40.8414448616058,-73.9107818194785
"359",2,"MOUNT HOPE/MOUNT EDEN","08  RENTALS - ELEVATOR APARTMENTS","2",2823,62,"D1","1685 Selwyn Avenue",NA,10457,22,0,22,"4114",19644,1936,"2","D1",1415000,2012-10-16,2028230062,"2007867","0000","63920","1685","1685","SELWYN AVENUE",40.8439753743676,-73.9106410837589
"360",2,"BATHGATE","01  ONE FAMILY DWELLINGS","1",3028,25,"A5","412 East 179th Street",NA,10457,1,0,1,"1842",2048,1901,"1","A5",355000,2013-07-08,2030280025,"2011104","0000","27030","412","412","EAST  179 STREET",40.850135662718,-73.8987624802255
"361",2,"BATHGATE","01  ONE FAMILY DWELLINGS","1",3046,39,"A1","2075 Bathgate Avenue",NA,10457,1,0,1,"1986",1344,1899,"1","A1",210000,2013-03-12,2030460039,"2011486","0000","11420","2075","2075","BATHGATE AVENUE",40.8507117007101,-73.8952951771901
"362",2,"BATHGATE","01  ONE FAMILY DWELLINGS","1",3046,52,"A1","2047 Bathgate Avenue",NA,10457,1,0,1,"2329",1431,1901,"1","A1",343116,2013-07-01,2030460052,"2011492","0000","11420","2047","2047","BATHGATE AVENUE",40.8501410942374,-73.895617774356
"363",2,"BATHGATE","01  ONE FAMILY DWELLINGS","1",3048,53,"S1","4411 3 Avenue",NA,10457,1,1,2,"2569",3750,1931,"1","S1",225000,2013-08-15,2030480053,"2011537","0000","68020","4411","4411","3 AVENUE",40.8517009368158,-73.8935441149216
"364",2,"BATHGATE","02  TWO FAMILY DWELLINGS","1",2929,117,"B1","3860 3 Avenue",NA,10457,2,0,2,"2498",2394,1995,"1","B1",390000,2013-06-24,2029290117,"2098937",NA,"68020","3860","3860","3 AVENUE",40.8384557480693,-73.900561936184
"365",2,"BATHGATE","02  TWO FAMILY DWELLINGS","1",3030,60,"B3","4469 Park Avenue",NA,10457,2,0,2,"1542",1542,1899,"1","B3",207000,2013-06-27,2030300060,"2011143","0000","56820","4469","4469","PARK AVENUE",40.8543600589316,-73.8960087838726
"366",2,"BATHGATE","02  TWO FAMILY DWELLINGS","1",3036,16,"B2","4354 Park Avenue",NA,10457,2,0,2,"3525",2316,1899,"1","B2",328000,2013-06-26,2030360016,"2011275","0000","56820","4354","4354","PARK AVENUE",40.8509518867838,-73.8968454792584
"367",2,"BATHGATE","03  THREE FAMILY DWELLINGS","1",3037,37,"C0","4418 Park Avenue",NA,10457,3,0,3,"3525",3290,1899,"1","C0",440000,2013-02-15,2030370037,"2011298","0000","56820","4418","4418","PARK AVENUE",40.8527844214788,-73.8958124366986
"368",2,"BATHGATE","03  THREE FAMILY DWELLINGS","1",3046,28,"C0","2092 Washington Avenue",NA,10457,3,0,3,"2362",3438,2011,"1","C0",510000,2013-12-19,2030460028,"2120545","0000","73120","2092","2092","WASHINGTON AVENUE",40.8510741586852,-73.8954681096218
"369",2,"BATHGATE","03  THREE FAMILY DWELLINGS","1",3050,1,"C0","2186 Washington Avenue",NA,10457,3,0,3,"1505",2640,1901,"1","C0",460000,2013-05-10,2030500001,"2000000","0000","27120","491","481","EAST  182 STREET",40.8538339222649,-73.8939238693393
"370",2,"BATHGATE","07  RENTALS - WALKUP APARTMENTS","2B",2924,37,"C7","4173 3 Avenue",NA,10457,8,2,10,"2500",7184,1931,"2","C7",50000,2013-08-15,2029240037,"2009610","0000","68020","4173","4173","3 AVENUE",40.8456986640753,-73.8970090427276
"371",2,"BATHGATE","07  RENTALS - WALKUP APARTMENTS","2",3044,29,"C1","1991 Bathgate Avenue",NA,10457,17,0,17,"3539",15175,1908,"2","C1",4948000,2013-06-26,2030440029,"2011442","0000","11420","1991","1991","BATHGATE AVENUE",40.8490574944159,-73.8962375604758
"372",2,"BATHGATE","07  RENTALS - WALKUP APARTMENTS","2",3050,16,"C7","2260 Washington Avenue",NA,10457,20,3,23,"5693",16200,1927,"2","C7",1897566,2013-11-08,2030500016,"2011546","0000","73120","2260","2260","WASHINGTON AVENUE",40.8546732605542,-73.8933369264058
"373",2,"BATHGATE","07  RENTALS - WALKUP APARTMENTS","2B",3050,101,"C1","2252 Bassford Avenue",NA,10457,8,0,8,"2692",8820,1910,"2","C1",4429,2013-08-05,2030500101,"2011583","0000","11320","2252","2252","BASSFORD AVENUE",40.8541897881405,-73.8929003090992
"374",2,"BATHGATE","14  RENTALS - 4-10 UNIT","2A",3029,67,"S3","413 East 179 Street",NA,10457,3,1,4,"5424",5082,1910,"2","S3",450000,2013-08-27,2030290067,"2011131","0000","27030","413","413","EAST  179 STREET",40.8505828522744,-73.8985376932271
"375",2,"BATHGATE","22  STORE BUILDINGS","4",2912,24,"K1","510 Claremont Parkway",NA,10457,0,1,1,"2623",2500,1931,"4","K1",5e+05,2013-12-16,2029120024,"2009548","0000","19720","510","500","CLAREMONT PARKWAY",40.8381739049493,-73.9015670340365
"376",2,"BATHGATE","22  STORE BUILDINGS","4",3030,145,"K9","2252 Webster Avenue",NA,10457,0,3,3,"6480",5750,1913,"4","K9",495000,2013-09-19,2030300145,"2011165","0000","73720","2256","2252","WEBSTER AVENUE",40.8554988287154,-73.8956961231625
"377",2,"BATHGATE","22  STORE BUILDINGS","4",3030,145,"K9","2252 Webster Avenue",NA,10457,0,3,3,"6480",5750,1913,"4","K9",4e+05,2013-09-11,2030300145,"2011165","0000","73720","2256","2252","WEBSTER AVENUE",40.8554988287154,-73.8956961231625
"378",2,"BATHGATE","37  RELIGIOUS FACILITIES","4",3038,1,"M9","4500 Park Avenue",NA,10457,0,1,1,"4594",4594,1989,"4","M9",866000,2013-11-13,2030380001,"2088330",NA,"27120","441","441","EAST  182 STREET",40.854674634475,-73.8948334685732
"379",2,"BATHGATE","41  TAX CLASS 4 - OTHER","4",2918,22,"Z9","490 East Tremont Avenue",NA,10457,0,0,0,"3375",11680,1950,"4","Z9",370000,2013-05-10,2029180022,"2113756",NA,"11420","1899","1899","BATHGATE AVENUE",40.8466760654758,-73.8973292116283
"380",2,"BELMONT","02  TWO FAMILY DWELLINGS","1",3101,7,"B2","2282 Beaumont Avenue",NA,10457,2,0,2,"3273",2241,1910,"1","B2",280000,2013-12-12,2031010007,"2012807","0000","12020","2282","2282","BEAUMONT AVENUE",40.8515944434436,-73.8855197083937
"381",2,"BELMONT","02  TWO FAMILY DWELLINGS","1",3101,7,"B2","2282 Beaumont Avenue",NA,10457,2,0,2,"3273",2241,1910,"1","B2",275000,2013-06-28,2031010007,"2012807","0000","12020","2282","2282","BEAUMONT AVENUE",40.8515944434436,-73.8855197083937
"382",2,"CROTONA PARK","03  THREE FAMILY DWELLINGS","1",2949,44,"C0","1818 Clinton Avenue",NA,10457,3,0,3,"1712",3138,1901,"1","C0",2e+05,2013-02-15,2029490044,"2009952","0000","20220","1818","1818","CLINTON AVENUE",40.8424169320856,-73.892033789768
"383",2,"CROTONA PARK","09  COOPS - WALKUP APARTMENTS","2",2948,25,"C6","705 Crotona Park North",NA,10457,20,0,20,"4242",15000,1916,"2","C6",126504,2013-11-12,2029480025,"2009925","0473","22520","705","705","CROTONA PARK NORTH",40.8421851229572,-73.893638854301
"384",2,"EAST TREMONT","01  ONE FAMILY DWELLINGS","1",3092,41,"A9","1969 Clinton Avenue",NA,10457,1,0,1,"2242",2002,1930,"1","A9",3500,2013-09-17,2030920041,"2012624","0000","20220","1969","1969","CLINTON AVENUE",40.8454753106174,-73.8899469650473
"385",2,"EAST TREMONT","01  ONE FAMILY DWELLINGS","1",3097,58,"A5","2157 Prospect Avenue",NA,10457,1,0,1,"3000",1320,1985,"1","A5",250000,2013-11-01,2030970058,"2012755","0000","59520","2157","2157","PROSPECT AVENUE",40.8487840516979,-73.885708885853
"386",2,"EAST TREMONT","02  TWO FAMILY DWELLINGS","1",2951,46,"B2","1948 Clinton Avenue",NA,10457,2,0,2,"2875",3244,1899,"1","B2",392000,2013-10-25,2029510046,"2009991","0000","20220","1948","1948","CLINTON AVENUE",40.844369411772,-73.8901764943804
"387",2,"EAST TREMONT","02  TWO FAMILY DWELLINGS","1",3068,22,"B2","2022 Lafontaine Avenue",NA,10457,2,0,2,"2608",2232,1901,"1","B2",389000,2013-07-19,2030680022,"2011964","0000","44720","2022","2022","LAFONTAINE AVENUE",40.8478937007664,-73.8931887607223
"388",2,"EAST TREMONT","02  TWO FAMILY DWELLINGS","1",3080,62,"B3","666 Oakland Place",NA,10457,2,0,2,"2500",1608,1910,"1","B3",224300,2013-06-03,2030800062,"2012327","0000","54820","668","666","OAKLAND PLACE",40.847512156219,-73.8902327513481
"389",2,"EAST TREMONT","02  TWO FAMILY DWELLINGS","1",3080,94,"B2","2073 Crotona Avenue",NA,10457,2,0,2,"3125",1872,1910,"1","B2",222500,2013-10-04,2030800094,"2012347","0000","22320","2073","2073","CROTONA AVENUE",40.8479066617653,-73.8894658318766
"390",2,"EAST TREMONT","02  TWO FAMILY DWELLINGS","1",3082,7,"B2","2130 Hughes Avenue",NA,10457,2,0,2,"1399",2784,1901,"1","B2",217000,2013-12-10,2030820007,"2012366","0000","41320","2130","2130","HUGHES AVENUE",40.8500804903221,-73.8894875216277
"391",2,"EAST TREMONT","02  TWO FAMILY DWELLINGS","1",3082,52,"B2","2147 Belmont Ave",NA,10457,2,0,2,"1495",2862,1901,"1","B2",165000,2013-07-18,2030820052,"2012392","0000","12520","2147","2147","BELMONT AVENUE",40.850036262989,-73.8891622820407
"392",2,"EAST TREMONT","02  TWO FAMILY DWELLINGS","1",3093,13,"B2","1988 Clinton Avenue",NA,10457,2,0,2,"2500",2192,1920,"1","B2",190000,2013-03-05,2030930013,"2012635","0000","20220","1988","1988","CLINTON AVENUE",40.845792799368,-73.889010320791
"393",2,"EAST TREMONT","03  THREE FAMILY DWELLINGS","1",3068,39,"C0","1991 Arthur Avenue",NA,10457,3,0,3,"1890",4168,2006,"1","C0",430000,2013-01-08,2030680039,"2116236","0000","09520","1991","1991","ARTHUR AVENUE",40.8472733710582,-73.8931608412879
